subno,condition,torder,trialid,time,p_EA,p_TA,p_HT,perform,performd,velocityd,accelerate,wgoal,correct,incorrect,correctnc,incorrectnc,req_velocity,wta,wea,wht,,,p_Htfit
116,-1,6,2,360,,,0.089,-2,2,0.222,0.022,4,8,2,0,0,0.222,-1,-2,1,,,0.83
116,-1,6,2,420,,,0.1,-2,2,0.25,0.028,4,9,2,1,0,0.25,-1,-1,0,,,0.01
116,-1,6,2,480,,,0.114,-2,2,0.286,0.036,4,9,2,0,0,0.286,0,0,0,,,0.013
116,-1,6,2,540,,,0.133,-2,2,0.333,0.048,4,11,2,2,0,0.333,-1,-2,1,,,0.751
116,-1,6,2,600,,,-0.24,-3,1,-0.6,-0.933,4,12,3,1,1,0.4,-1,-2,0,,,0.058
116,-1,6,2,660,,,0.1,-3,1,0.25,0.85,4,13,3,1,0,0.25,-1,-2,0,,,0.01
116,-1,6,2,720,,,0.133,-3,1,0.333,0.083,4,16,3,3,0,0.333,0,-1,0,,,0.018
116,-1,6,2,780,,,0.2,-3,1,0.5,0.167,4,17,3,1,0,0.5,0,-1,1,,,0.64
116,-1,6,2,840,,,0.4,-3,1,1,0.5,4,17,3,0,0,1,-2,-2,1,,,0.36
117,1,2,6,60,,,0.286,1,-3,0.714,0.714,4,1,1,1,1,0.286,5,-2,2,,,2.939
117,1,2,6,120,,,0.708,3,-1,1.769,1.055,4,3,2,2,1,0.231,5,-1,-1,,,2.916
117,1,2,6,180,,,0.367,4,0,0.917,-0.853,4,4,2,1,0,0.083,4,-3,-2,,,5.601
117,1,2,6,240,,,0,4,0,0,-0.917,4,4,3,0,1,0,5,-1,-1,,,1
117,1,2,6,300,,,0.8,6,2,2,2,4,6,4,2,1,0,5,-2,-2,,,7.84
117,1,2,6,360,,,0,6,2,0,-2,4,6,4,0,0,0,5,-1,-1,,,1
117,1,2,6,420,,,0,6,2,0,0,4,6,5,0,1,0,5,-1,-1,,,1
117,1,2,6,480,,,0.4,7,3,1,1,4,7,5,1,0,0,5,-2,-2,,,5.76
117,1,2,6,540,,,0,7,3,0,-1,4,7,5,0,0,0,5,-1,-1,,,1
117,1,2,6,600,,,0.8,9,5,2,2,4,9,6,2,1,0,5,-2,-2,,,7.84
117,1,2,6,660,,,0,9,5,0,-2,4,9,8,0,2,0,5,-2,-2,,,4
117,1,2,6,720,,,0.4,10,6,1,1,4,10,8,1,0,0,5,-2,-2,,,5.76
117,1,2,6,780,,,0,10,6,0,-1,4,10,10,0,2,0,5,-4,-4,,,16
117,1,2,6,840,,,0,10,6,0,0,4,10,10,0,0,0,5,-4,-4,,,16
117,1,3,2,60,,,0.571,2,-6,1.429,1.429,8,2,2,2,2,0.571,5,-3,-3,,,12.755
117,1,3,2,120,,,-0.185,2,-6,-0.462,-1.89,8,2,3,0,1,0.462,5,-4,-4,,,14.557
117,1,3,2,180,,,0.6,4,-4,1.5,1.962,8,4,4,2,1,0.5,5,-4,-4,,,21.16
117,1,3,2,240,,,0.255,5,-3,0.636,-0.864,8,5,4,1,0,0.364,5,-2,-2,,,5.083
117,1,3,2,300,,,0.28,6,-2,0.7,0.064,8,6,4,1,0,0.3,5,-3,-3,,,10.758
117,1,3,2,360,,,-0.089,6,-2,-0.222,-0.922,8,6,4,0,0,0.222,5,-4,-4,,,15.297
117,1,3,2,420,,,0.3,7,-1,0.75,0.972,8,7,4,1,0,0.25,5,-4,-4,,,18.49
117,1,3,2,480,,,0.343,8,0,0.857,0.107,8,8,4,1,0,0.143,5,-3,-3,,,11.175
117,1,3,2,540,,,0.4,9,1,1,0.143,8,9,5,1,1,0,5,-4,-4,,,19.36
117,1,3,2,600,,,0.4,10,2,1,0,8,10,5,1,0,0,5,-3,-3,,,11.56
117,1,3,2,660,,,0,10,2,0,-1,8,10,5,0,0,0,5,-3,-3,,,9
117,1,3,2,720,,,0.8,12,4,2,2,8,12,6,2,1,0,5,-2,-4,,,23.04
117,1,3,2,780,,,0.4,13,5,1,-1,8,13,7,1,1,0,5,-3,-3,,,11.56
117,1,3,2,840,,,0,13,5,0,-1,8,13,7,0,0,0,5,-4,-4,,,16
117,1,4,4,60,,,1.257,4,-8,3.143,3.143,12,4,0,4,0,0.857,5,-3,-3,,,18.123
117,1,4,4,120,,,0.154,5,-7,0.385,-2.758,12,5,1,1,1,0.615,5,-4,-4,,,17.254
117,1,4,4,180,,,0.167,6,-6,0.417,0.032,12,6,1,1,0,0.583,5,-4,-4,,,17.361
117,1,4,4,240,,,0.182,7,-5,0.455,0.038,12,7,2,1,1,0.545,5,-4,-4,,,17.488
117,1,4,4,300,,,-0.2,7,-5,-0.5,-0.955,12,7,3,0,1,0.5,5,-3,-3,,,7.84
117,1,4,4,360,,,-0.222,7,-5,-0.556,-0.056,12,7,3,0,0,0.556,5,-3,-3,,,7.716
117,1,4,4,420,,,-0.25,7,-5,-0.625,-0.069,12,7,3,0,0,0.625,-4,-4,-4,,,14.063
117,1,4,4,480,,,0.114,8,-4,0.286,0.911,12,8,3,1,0,0.714,5,-4,-4,,,16.927
117,1,4,4,540,,,0.533,10,-2,1.333,1.048,12,10,4,2,1,0.667,5,-3,-3,,,12.484
117,1,4,4,600,,,0.64,12,0,1.6,0.267,12,12,4,2,0,0.4,5,-3,-3,,,13.25
117,1,4,4,660,,,0.8,14,2,2,0.4,12,14,4,2,0,0,5,-3,-3,,,14.44
117,1,4,4,720,,,0.8,16,4,2,0,12,16,4,2,0,0,5,-3,-3,,,14.44
117,1,4,4,780,,,0,16,4,0,-2,12,16,4,0,0,0,5,-3,-3,,,9
117,1,4,4,840,,,0,16,4,0,0,12,16,4,0,0,0,5,-4,-4,,,16
117,1,5,5,60,,,1.143,4,-12,2.857,2.857,16,4,0,4,0,1.143,5,-2,-3,,,17.163
117,1,5,5,120,,,0.031,5,-11,0.077,-2.78,16,5,0,1,0,0.923,5,-3,-3,,,9.186
117,1,5,5,180,,,0.433,7,-9,1.083,1.006,16,7,0,2,0,0.917,5,-3,-3,,,11.788
117,1,5,5,240,,,0.073,8,-8,0.182,-0.902,16,8,1,1,1,0.818,5,-3,-3,,,9.442
117,1,5,5,300,,,0.08,9,-7,0.2,0.018,16,9,1,1,0,0.8,5,-2,-2,,,4.326
117,1,5,5,360,,,-0.311,9,-7,-0.778,-0.978,16,9,1,0,0,0.778,5,-2,-1,,,0.475
117,1,5,5,420,,,0.45,11,-5,1.125,1.903,16,11,1,2,0,0.875,5,-2,-1,,,2.103
117,1,5,5,480,,,0.114,12,-4,0.286,-0.839,16,12,1,1,0,0.714,5,-2,-2,,,4.47
117,1,5,5,540,,,0.133,13,-3,0.333,0.048,16,13,2,1,1,0.667,5,-2,-2,,,4.551
117,1,5,5,600,,,-0.24,13,-3,-0.6,-0.933,16,13,2,0,0,0.6,5,-2,-2,,,3.098
117,1,5,5,660,,,0.9,16,0,2.25,2.85,16,16,3,3,1,0.75,5,0,0,,,0.81
117,1,5,5,720,,,0.4,17,1,1,-1.25,16,17,3,1,0,0,5,-2,0,,,0.16
117,1,5,5,780,,,0,17,1,0,-1,16,17,3,0,0,0,5,0,0,,,0
117,1,5,5,840,,,0,17,1,0,0,16,17,3,0,0,0,5,0,0,,,0
117,1,6,3,60,,,1.543,5,-11,3.857,3.857,16,5,0,5,0,1.143,5,1,1,,,0.295
117,1,6,3,120,,,0.462,7,-9,1.154,-2.703,16,7,0,2,0,0.846,5,1,1,,,0.29
117,1,6,3,180,,,-0.3,7,-9,-0.75,-1.904,16,7,0,0,0,0.75,5,1,1,,,1.69
117,1,6,3,240,,,0.073,8,-8,0.182,0.932,16,8,1,1,1,0.818,5,1,1,,,0.86
117,1,6,3,300,,,0.08,9,-7,0.2,0.018,16,9,1,1,0,0.8,5,1,1,,,0.846
117,1,6,3,360,,,-0.311,9,-7,-0.778,-0.978,16,9,1,0,0,0.778,5,1,1,,,1.719
117,1,6,3,420,,,0.05,10,-6,0.125,0.903,16,10,1,1,0,0.875,5,1,1,,,0.903
117,1,6,3,480,,,0.057,11,-5,0.143,0.018,16,11,2,1,1,0.857,5,1,1,,,0.889
117,1,6,3,540,,,0.467,13,-3,1.167,1.024,16,13,3,2,1,0.833,5,1,1,,,0.284
117,1,6,3,600,,,-0.24,13,-3,-0.6,-1.767,16,13,3,0,0,0.6,5,2,2,,,5.018
117,1,6,3,660,,,0.5,15,-1,1.25,1.85,16,15,4,2,1,0.75,5,1,1,,,0.25
117,1,6,3,720,,,0.267,16,0,0.667,-0.583,16,16,4,1,0,0.333,5,2,2,,,3.004
117,1,6,3,780,,,0,16,0,0,-0.667,16,16,4,0,0,0,5,2,2,,,4
117,1,6,3,840,,,0,16,0,0,0,16,16,4,0,0,0,5,1,1,,,1
118,-1,2,2,60,,,-0.343,-2,14,-0.857,-0.857,16,1,2,1,2,1.143,3,3,0,,,0.118
118,-1,2,2,120,,,-0.369,-4,12,-0.923,-0.066,16,2,4,1,2,1.077,3,3,0,,,0.136
118,-1,2,2,180,,,0.4,-4,12,1,1.923,16,4,4,2,0,1,3,1,1,,,0.36
118,-1,2,2,240,,,0.036,-5,11,0.091,-0.909,16,4,5,0,1,1.091,0,0,0,,,0.001
118,-1,2,2,300,,,0.04,-6,10,0.1,0.009,16,4,6,0,1,1.1,2,1,-1,,,1.082
118,-1,2,2,360,,,0.444,-6,10,1.111,1.011,16,4,6,0,0,1.111,0,0,0,,,0.198
118,-1,2,2,420,,,0.5,-6,10,1.25,0.139,16,4,6,0,0,1.25,2,1,0,,,0.25
118,-1,2,2,480,,,0.571,-6,10,1.429,0.179,16,4,6,0,0,1.429,2,1,1,,,0.184
118,-1,2,2,540,,,0.667,-6,10,1.667,0.238,16,6,6,2,0,1.667,3,2,0,,,0.444
118,-1,2,2,600,,,0.4,-7,9,1,-0.667,16,8,7,2,1,2,0,0,0,,,0.16
118,-1,2,2,660,,,0.9,-7,9,2.25,1.25,16,8,7,0,0,2.25,1,0,0,,,0.81
118,-1,2,2,720,,,1.2,-7,9,3,0.75,16,9,7,1,0,3,1,0,1,,,0.04
118,-1,2,2,780,,,0.2,-11,5,0.5,-2.5,16,9,11,0,4,4.5,0,0,0,,,0.04
118,-1,2,2,840,,,2,-11,5,5,4.5,16,9,11,0,0,5,2,1,2,,,0
118,-1,3,4,60,,,-0.057,-1,11,-0.143,-0.143,12,1,1,1,1,0.857,0,0,0,,,0.003
118,-1,3,4,120,,,0.338,-1,11,0.846,0.989,12,3,1,2,0,0.846,2,2,1,,,0.438
118,-1,3,4,180,,,-0.433,-3,9,-1.083,-1.929,12,4,3,1,2,0.917,1,0,1,,,2.054
118,-1,3,4,240,,,0.327,-3,9,0.818,1.902,12,5,3,1,0,0.818,1,0,1,,,0.453
118,-1,3,4,300,,,-0.44,-5,7,-1.1,-1.918,12,5,5,0,2,0.9,2,1,-1,,,0.314
118,-1,3,4,360,,,0.311,-5,7,0.778,1.878,12,5,5,0,0,0.778,1,-1,-2,,,5.341
118,-1,3,4,420,,,0.35,-5,7,0.875,0.097,12,5,5,0,0,0.875,-1,0,1,,,0.423
118,-1,3,4,480,,,0.4,-5,7,1,0.125,12,5,5,0,0,1,1,-1,-2,,,5.76
118,-1,3,4,540,,,-0.333,-7,5,-0.833,-1.833,12,6,7,1,2,1.167,0,-1,0,,,0.111
118,-1,3,4,600,,,-0.4,-9,3,-1,-0.167,12,6,9,0,2,1,0,-1,-2,,,2.56
118,-1,3,4,660,,,0.3,-9,3,0.75,1.75,12,8,9,2,0,0.75,1,-1,0,,,0.09
118,-1,3,4,720,,,-0.4,-11,1,-1,-1.75,12,8,11,0,2,1,0,-1,0,,,0.16
118,-1,3,4,780,,,-0.2,-12,0,-0.5,0.5,12,8,12,0,1,0.5,0,0,0,,,0.04
118,-1,3,4,840,,,0,-12,0,0,0.5,12,8,12,0,0,0,-1,0,1,,,1
118,-1,4,3,60,,,0.343,0,12,0.857,0.857,12,2,0,2,0,0.857,0,0,0,,,0.118
118,-1,4,3,120,,,-1.231,-4,8,-3.077,-3.934,12,2,4,0,4,0.923,0,0,0,,,1.515
118,-1,4,3,180,,,0.267,-4,8,0.667,3.744,12,3,4,1,0,0.667,0,0,0,,,0.071
118,-1,4,3,240,,,-0.109,-5,7,-0.273,-0.939,12,3,5,0,1,0.727,1,0,0,,,0.012
118,-1,4,3,300,,,-0.52,-7,5,-1.3,-1.027,12,3,7,0,2,0.7,-1,-1,-1,,,0.23
118,-1,4,3,360,,,0.222,-7,5,0.556,1.856,12,3,7,0,0,0.556,1,0,0,,,0.049
118,-1,4,3,420,,,-0.15,-8,4,-0.375,-0.931,12,3,8,0,1,0.625,0,0,2,,,4.623
118,-1,4,3,480,,,0.229,-8,4,0.571,0.946,12,5,8,2,0,0.571,1,0,1,,,0.595
118,-1,4,3,540,,,0.267,-8,4,0.667,0.095,12,5,8,0,0,0.667,0,0,0,,,0.071
118,-1,4,3,600,,,-0.08,-9,3,-0.2,-0.867,12,6,9,1,1,0.8,0,0,0,,,0.006
118,-1,4,3,660,,,-0.1,-10,2,-0.25,-0.05,12,8,10,2,1,0.75,-2,-2,-2,,,3.61
118,-1,4,3,720,,,0.267,-10,2,0.667,0.917,12,9,10,1,0,0.667,1,0,1,,,0.538
118,-1,4,3,780,,,0,-11,1,0,-0.667,12,9,11,0,1,1,1,2,0,,,0
118,-1,4,3,840,,,0.4,-11,1,1,1,12,9,11,0,0,1,-2,-3,0,,,0.16
118,-1,5,5,60,,,0.343,0,12,0.857,0.857,12,4,0,4,0,0.857,1,-2,0,,,0.118
118,-1,5,5,120,,,-0.031,-1,11,-0.077,-0.934,12,4,1,0,1,0.923,-3,-1,0,,,0.001
118,-1,5,5,180,,,0.367,-1,11,0.917,0.994,12,6,1,2,0,0.917,-2,-1,2,,,2.668
118,-1,5,5,240,,,0,-2,10,0,-0.917,12,6,2,0,1,1,0,0,0,,,0
118,-1,5,5,300,,,-0.4,-4,8,-1,-1,12,6,4,0,2,1,1,0,-1,,,0.36
118,-1,5,5,360,,,0.356,-4,8,0.889,1.889,12,6,4,0,0,0.889,0,0,0,,,0.126
118,-1,5,5,420,,,0.4,-4,8,1,0.111,12,7,4,1,0,1,-3,-4,-1,,,1.96
118,-1,5,5,480,,,0.457,-4,8,1.143,0.143,12,8,4,1,0,1.143,2,0,-1,,,2.123
118,-1,5,5,540,,,0.533,-4,8,1.333,0.19,12,10,4,2,0,1.333,-2,0,-2,,,6.418
118,-1,5,5,600,,,0.24,-5,7,0.6,-0.733,12,10,5,0,1,1.6,2,1,-1,,,1.538
118,-1,5,5,660,,,0.3,-6,6,0.75,0.15,12,11,6,1,1,1.75,-2,0,2,,,2.89
118,-1,5,5,720,,,0.8,-6,6,2,1.25,12,12,6,1,0,2,3,1,-2,,,7.84
118,-1,5,5,780,,,0.4,-8,4,1,-1,12,12,8,0,2,3,-5,-5,0,,,0.16
118,-1,5,5,840,,,1.6,-8,4,4,3,12,12,8,0,0,4,-5,-2,4,,,5.76
118,-1,6,6,60,,,-0.057,-1,11,-0.143,-0.143,12,1,1,1,1,0.857,-1,0,0,,,0.003
118,-1,6,6,120,,,-0.062,-2,10,-0.154,-0.011,12,3,2,2,1,0.846,0,-1,0,,,0.004
118,-1,6,6,180,,,-0.067,-3,9,-0.167,-0.013,12,4,3,1,1,0.833,0,1,0,,,0.004
118,-1,6,6,240,,,0.327,-3,9,0.818,0.985,12,5,3,1,0,0.818,-5,-4,1,,,0.453
118,-1,6,6,300,,,-0.04,-4,8,-0.1,-0.918,12,6,4,1,1,0.9,1,-2,0,,,0.002
118,-1,6,6,360,,,0.356,-4,8,0.889,0.989,12,6,4,0,0,0.889,3,-3,-1,,,1.838
118,-1,6,6,420,,,0.4,-4,8,1,0.111,12,7,4,1,0,1,-3,1,0,,,0.16
118,-1,6,6,480,,,0.057,-5,7,0.143,-0.857,12,7,5,0,1,1.143,-1,-2,0,,,0.003
118,-1,6,6,540,,,0.467,-5,7,1.167,1.024,12,7,5,0,0,1.167,-4,-1,0,,,0.218
118,-1,6,6,600,,,-0.24,-7,5,-0.6,-1.767,12,8,7,1,2,1.4,-3,-1,4,,,17.978
118,-1,6,6,660,,,-0.3,-9,3,-0.75,-0.15,12,9,9,1,2,1.25,-1,0,1,,,1.69
118,-1,6,6,720,,,0.4,-9,3,1,1.75,12,9,9,0,0,1,-3,-1,0,,,0.16
118,-1,6,6,780,,,0.2,-10,2,0.5,-0.5,12,10,10,1,1,1.5,-3,1,2,,,3.24
118,-1,6,6,840,,,0.8,-10,2,2,1.5,12,10,10,0,0,2,4,-2,-3,,,14.44
119,1,2,4,60,,,0.857,3,-9,2.143,2.143,12,3,0,3,0,0.857,0,0,1,,,0.02
119,1,2,4,120,,,-0.277,3,-9,-0.692,-2.835,12,3,1,0,1,0.692,2,2,1,,,1.631
119,1,2,4,180,,,0.5,5,-7,1.25,1.942,12,5,2,2,1,0.75,1,0,0,,,0.25
119,1,2,4,240,,,-0.255,5,-7,-0.636,-1.886,12,5,2,0,0,0.636,1,1,0,,,0.065
119,1,2,4,300,,,0.12,6,-6,0.3,0.936,12,6,4,1,2,0.7,2,1,0,,,0.014
119,1,2,4,360,,,-0.267,6,-6,-0.667,-0.967,12,6,4,0,0,0.667,0,0,-1,,,0.538
119,1,2,4,420,,,-0.3,6,-6,-0.75,-0.083,12,6,4,0,0,0.75,0,0,-1,,,0.49
119,1,2,4,480,,,0.057,7,-5,0.143,0.893,12,7,4,1,0,0.857,0,0,0,,,0.003
119,1,2,4,540,,,0.467,9,-3,1.167,1.024,12,9,4,2,0,0.833,3,3,1,,,0.284
119,1,2,4,600,,,0.16,10,-2,0.4,-0.767,12,10,4,1,0,0.6,4,4,3,,,8.066
119,1,2,4,660,,,1,13,1,2.5,2.1,12,13,5,3,1,0.5,0,3,5,,,16
119,1,2,4,720,,,0.8,15,3,2,-0.5,12,15,5,2,0,0,0,2,5,,,17.64
119,1,2,4,780,,,0,15,3,0,-2,12,15,5,0,0,0,-5,-2,5,,,25
119,1,2,4,840,,,0,15,3,0,0,12,15,5,0,0,0,-3,-5,3,,,9
119,1,3,6,60,,,0.057,1,-11,0.143,0.143,12,1,1,1,1,0.857,1,2,0,,,0.003
119,1,3,6,120,,,0.462,3,-9,1.154,1.011,12,3,2,2,1,0.846,1,3,0,,,0.213
119,1,3,6,180,,,0.1,4,-8,0.25,-0.904,12,4,2,1,0,0.75,3,2,1,,,0.81
119,1,3,6,240,,,-0.291,4,-8,-0.727,-0.977,12,4,3,0,1,0.727,0,2,0,,,0.085
119,1,3,6,300,,,0.88,7,-5,2.2,2.927,12,7,3,3,0,0.8,1,3,2,,,1.254
119,1,3,6,360,,,-0.222,7,-5,-0.556,-2.756,12,7,3,0,0,0.556,2,-1,0,,,0.049
119,1,3,6,420,,,-0.25,7,-5,-0.625,-0.069,12,7,3,0,0,0.625,-1,-1,-1,,,0.563
119,1,3,6,480,,,0.514,9,-3,1.286,1.911,12,9,3,2,0,0.714,2,3,2,,,2.207
119,1,3,6,540,,,0.2,10,-2,0.5,-0.786,12,10,3,1,0,0.5,3,3,2,,,3.24
119,1,3,6,600,,,0.64,12,0,1.6,1.1,12,12,3,2,0,0.4,-3,-3,3,,,5.57
119,1,3,6,660,,,0,12,0,0,-1.6,12,12,5,0,2,0,-2,-1,1,,,1
119,1,3,6,720,,,0.4,13,1,1,1,12,13,6,1,1,0,0,0,0,,,0.16
119,1,3,6,780,,,0.4,14,2,1,0,12,14,6,1,0,0,0,-1,1,,,0.36
119,1,3,6,840,,,0,14,2,0,-1,12,14,6,0,0,0,0,-2,-1,,,1
119,1,4,2,60,,,0.457,2,-10,1.143,1.143,12,2,2,2,2,0.857,2,3,0,,,0.209
119,1,4,2,120,,,-0.308,2,-10,-0.769,-1.912,12,2,3,0,1,0.769,3,3,0,,,0.095
119,1,4,2,180,,,0.867,5,-7,2.167,2.936,12,5,3,3,0,0.833,1,2,1,,,0.018
119,1,4,2,240,,,0.145,6,-6,0.364,-1.803,12,6,3,1,0,0.636,2,3,1,,,0.73
119,1,4,2,300,,,0.16,7,-5,0.4,0.036,12,7,3,1,0,0.6,1,3,2,,,3.386
119,1,4,2,360,,,-0.222,7,-5,-0.556,-0.956,12,7,3,0,0,0.556,-1,1,1,,,1.494
119,1,4,2,420,,,-0.25,7,-5,-0.625,-0.069,12,7,3,0,0,0.625,0,0,0,,,0.063
119,1,4,2,480,,,0.114,8,-4,0.286,0.911,12,8,3,1,0,0.714,1,2,1,,,0.784
119,1,4,2,540,,,0.533,10,-2,1.333,1.048,12,10,3,2,0,0.667,2,3,1,,,0.218
119,1,4,2,600,,,-0.16,10,-2,-0.4,-1.733,12,10,4,0,1,0.4,3,3,-1,,,0.706
119,1,4,2,660,,,0.2,11,-1,0.5,0.9,12,11,4,1,0,0.5,3,3,0,,,0.04
119,1,4,2,720,,,0.667,13,1,1.667,1.167,12,13,4,2,0,0.333,1,2,2,,,1.778
119,1,4,2,780,,,0.4,14,2,1,-0.667,12,14,6,1,2,0,0,2,2,,,2.56
119,1,4,2,840,,,0,14,2,0,-1,12,14,6,0,0,0,0,1,1,,,1
119,1,5,3,60,,,0.857,3,-9,2.143,2.143,12,3,0,3,0,0.857,0,2,1,,,0.02
119,1,5,3,120,,,0.523,5,-7,1.308,-0.835,12,5,1,2,1,0.692,1,3,2,,,2.181
119,1,5,3,180,,,0.167,6,-6,0.417,-0.891,12,6,1,1,0,0.583,0,1,1,,,0.694
119,1,5,3,240,,,-0.218,6,-6,-0.545,-0.962,12,6,1,0,0,0.545,3,4,0,,,0.048
119,1,5,3,300,,,0.96,9,-3,2.4,2.945,12,9,1,3,0,0.6,2,3,3,,,4.162
119,1,5,3,360,,,-0.133,9,-3,-0.333,-2.733,12,9,1,0,0,0.333,0,1,1,,,1.284
119,1,5,3,420,,,-0.15,9,-3,-0.375,-0.042,12,9,1,0,0,0.375,2,2,1,,,1.323
119,1,5,3,480,,,-0.171,9,-3,-0.429,-0.054,12,9,1,0,0,0.429,2,3,0,,,0.029
119,1,5,3,540,,,0.6,11,-1,1.5,1.929,12,11,1,2,0,0.5,2,3,1,,,0.16
119,1,5,3,600,,,0.72,13,1,1.8,0.3,12,13,2,2,1,0.2,1,3,3,,,5.198
119,1,5,3,660,,,1.2,16,4,3,1.2,12,16,2,3,0,0,-2,3,3,,,3.24
119,1,5,3,720,,,0.8,18,6,2,-1,12,18,2,2,0,0,-5,3,5,,,17.64
119,1,5,3,780,,,0,18,6,0,-2,12,18,2,0,0,0,-5,1,5,,,25
119,1,5,3,840,,,0,18,6,0,0,12,18,2,0,0,0,-5,0,4,,,16
119,1,6,5,60,,,1.143,4,-12,2.857,2.857,16,4,0,4,0,1.143,0,3,3,,,3.449
119,1,6,5,120,,,0.031,5,-11,0.077,-2.78,16,5,0,1,0,0.923,0,2,3,,,8.816
119,1,6,5,180,,,0.033,6,-10,0.083,0.006,16,6,0,1,0,0.917,0,3,1,,,0.934
119,1,6,5,240,,,0.436,8,-8,1.091,1.008,16,8,0,2,0,0.909,0,3,2,,,2.445
119,1,6,5,300,,,0.08,9,-7,0.2,-0.891,16,9,1,1,1,0.8,0,3,2,,,3.686
119,1,6,5,360,,,-0.311,9,-7,-0.778,-0.978,16,9,1,0,0,0.778,1,3,2,,,5.341
119,1,6,5,420,,,-0.35,9,-7,-0.875,-0.097,16,9,1,0,0,0.875,2,3,1,,,1.823
119,1,6,5,480,,,-0.4,9,-7,-1,-0.125,16,9,1,0,0,1,2,4,1,,,1.96
119,1,6,5,540,,,1.133,13,-3,2.833,3.833,16,13,1,4,0,1.167,1,4,2,,,0.751
119,1,6,5,600,,,0.16,14,-2,0.4,-2.433,16,14,1,1,0,0.6,1,3,2,,,3.386
119,1,6,5,660,,,0.6,16,0,1.5,1.1,16,16,2,2,1,0.5,1,4,4,,,11.56
119,1,6,5,720,,,0.4,17,1,1,-0.5,16,17,2,1,0,0,0,2,4,,,12.96
119,1,6,5,780,,,0.4,18,2,1,0,16,18,2,1,0,0,-5,0,4,,,12.96
119,1,6,5,840,,,0,18,2,0,-1,16,18,2,0,0,0,-5,0,2,,,4
120,-1,2,3,60,,,0.229,0,8,0.571,0.571,8,1,0,1,0,0.571,0,0,0,,,0.052
120,-1,2,3,120,,,-0.954,-3,5,-2.385,-2.956,8,1,3,0,3,0.615,0,0,0,,,0.91
120,-1,2,3,180,,,-0.633,-5,3,-1.583,0.801,8,2,5,1,2,0.417,0,0,0,,,0.401
120,-1,2,3,240,,,-0.291,-6,2,-0.727,0.856,8,2,6,0,1,0.273,0,0,0,,,0.085
120,-1,2,3,300,,,0.08,-6,2,0.2,0.927,8,4,6,2,0,0.2,0,0,0,,,0.006
120,-1,2,3,360,,,0.089,-6,2,0.222,0.022,8,4,6,0,0,0.222,0,0,0,,,0.008
120,-1,2,3,420,,,0.1,-6,2,0.25,0.028,8,4,6,0,0,0.25,0,0,0,,,0.01
120,-1,2,3,480,,,-0.686,-8,0,-1.714,-1.964,8,4,8,0,2,0.286,0,0,0,,,0.47
120,-1,2,3,540,,,0,-8,0,0,1.714,8,5,8,1,0,0,0,0,0,,,0
120,-1,2,3,600,,,-0.4,-9,-1,-1,-1,8,6,9,1,1,0,0,0,0,,,0.16
120,-1,2,3,660,,,0,-9,-1,0,1,8,8,9,2,0,0,0,0,0,,,0
120,-1,2,3,720,,,0,-9,-1,0,0,8,10,9,2,0,0,0,0,0,,,0
120,-1,2,3,780,,,0,-9,-1,0,0,8,11,9,1,0,0,0,0,0,,,0
120,-1,2,3,840,,,0,-9,-1,0,0,8,11,9,0,0,0,0,0,0,,,0
120,-1,3,2,60,,,-0.171,-1,7,-0.429,-0.429,8,3,1,3,1,0.571,0,0,0,,,0.029
120,-1,3,2,120,,,0.215,-1,7,0.538,0.967,8,5,1,2,0,0.538,0,0,0,,,0.046
120,-1,3,2,180,,,0.233,-1,7,0.583,0.045,8,7,1,2,0,0.583,0,0,0,,,0.054
120,-1,3,2,240,,,0.255,-1,7,0.636,0.053,8,8,1,1,0,0.636,0,0,0,,,0.065
120,-1,3,2,300,,,0.28,-1,7,0.7,0.064,8,9,1,1,0,0.7,0,0,0,,,0.078
120,-1,3,2,360,,,0.311,-1,7,0.778,0.078,8,9,1,0,0,0.778,-3,2,2,,,2.852
120,-1,3,2,420,,,0.35,-1,7,0.875,0.097,8,10,1,1,0,0.875,-2,2,2,,,2.723
120,-1,3,2,480,,,0.4,-1,7,1,0.125,8,11,1,1,0,1,-3,2,2,,,2.56
120,-1,3,2,540,,,0.067,-2,6,0.167,-0.833,8,12,2,1,1,1.167,-3,2,2,,,3.738
120,-1,3,2,600,,,0.48,-2,6,1.2,1.033,8,13,2,1,0,1.2,-3,0,1,,,0.27
120,-1,3,2,660,,,0.6,-2,6,1.5,0.3,8,13,2,0,0,1.5,-2,0,0,,,0.36
120,-1,3,2,720,,,0.8,-2,6,2,0.5,8,16,2,3,0,2,-2,0,0,,,0.64
120,-1,3,2,780,,,0.8,-3,5,2,0,8,17,3,1,1,3,-2,0,0,,,0.64
120,-1,3,2,840,,,2,-3,5,5,3,8,17,3,0,0,5,-2,1,0,,,4
120,-1,4,5,60,,,0.114,0,4,0.286,0.286,4,4,0,4,0,0.286,-2,1,1,,,0.784
120,-1,4,5,120,,,0.123,0,4,0.308,0.022,4,5,0,1,0,0.308,-2,0,0,,,0.015
120,-1,4,5,180,,,0.133,0,4,0.333,0.026,4,6,0,1,0,0.333,-2,1,1,,,0.751
120,-1,4,5,240,,,0.145,0,4,0.364,0.03,4,10,0,4,0,0.364,-2,1,1,,,0.73
120,-1,4,5,300,,,0.16,0,4,0.4,0.036,4,10,0,0,0,0.4,-2,0,0,,,0.026
120,-1,4,5,360,,,0.178,0,4,0.444,0.044,4,10,0,0,0,0.444,-2,0,0,,,0.032
