subno,condition,torder,tid,time,diff,eff,wgcon,wgcom,wta,wea,correct,incorrect,goal,wfocalgpd,correctnc,incorrectnc,wtlin
122,-1,10,10,180,7,7,7,7,2,2,2,4,10,-8,0,1,0
122,-1,10,10,240,7,7,7,7,2,2,3,5,10,-7,1,1,1
122,-1,10,10,300,7,7,7,7,2,2,3,7,10,-7,0,2,2
122,-1,11,8,60,6,6,6,6,1,1,1,2,2,-1,1,2,-2
122,-1,11,8,120,6,6,6,6,2,2,3,3,2,1,2,1,-1
122,-1,11,8,180,5,5,5,7,1,1,4,3,2,2,1,0,0
122,-1,11,8,240,7,7,7,7,2,2,4,4,2,2,0,1,1
122,-1,11,8,300,7,7,7,7,2,2,5,5,2,3,1,1,2
123,1,2,3,60,4,7,7,8,-1,-1,2,1,6,5,2,1,-2
123,1,2,3,120,6,8,6,8,3,-1,3,2,6,4,1,1,-1
123,1,2,3,180,4,8,8,8,2,1,6,2,6,4,3,0,0
123,1,2,3,240,6,9,8,9,2,1,6,3,6,3,0,1,1
123,1,2,3,300,5,8,10,9,-3,0,7,3,6,3,1,0,2
123,1,3,4,60,7,9,9,9,1,2,2,0,4,4,2,0,-2
123,1,3,4,120,8,8,6,8,3,1,2,3,4,1,0,3,-1
123,1,3,4,180,8,8,4,8,3,-1,3,4,4,0,1,1,0
123,1,3,4,240,6,8,4,8,2,1,4,4,4,0,1,0,1
123,1,3,4,300,4,6,10,10,-2,-2,6,4,4,0,2,0,2
123,1,4,2,60,7,8,8,8,2,2,3,1,4,3,3,1,-2
123,1,4,2,120,7,8,8,8,2,2,4,2,4,2,1,1,-1
123,1,4,2,180,7,8,5,9,2,2,5,3,4,1,1,1,0
123,1,4,2,240,7,7,9,9,2,2,6,3,4,1,1,0,1
123,1,4,2,300,4,4,10,10,-4,0,7,3,4,1,1,0,2
123,1,5,10,60,6,9,6,9,2,2,3,0,4,4,3,0,-2
123,1,5,10,120,6,7,8,8,2,2,3,2,4,2,0,2,-1
123,1,5,10,180,8,8,8,8,1,2,5,2,4,2,2,0,0
123,1,5,10,240,7,9,9,9,2,1,6,2,4,2,1,0,1
123,1,5,10,300,4,4,10,10,-3,2,7,3,4,1,1,1,2
123,1,6,11,60,8,8,7,9,2,1,3,0,4,4,3,0,-2
123,1,6,11,120,8,8,6,9,2,3,4,2,4,2,1,2,-1
123,1,6,11,180,7,6,8,8,1,2,5,2,4,2,1,0,0
123,1,6,11,240,7,8,8,8,1,2,5,3,4,1,0,1,1
123,1,6,11,300,4,4,10,10,-3,1,7,3,4,1,2,0,2
123,1,7,7,60,7,7,8,7,1,2,4,0,4,4,4,0,-2
123,1,7,7,120,6,8,8,8,1,2,5,0,4,4,1,0,-1
123,1,7,7,180,6,8,8,8,1,2,7,0,4,4,2,0,0
123,1,7,7,240,4,5,10,10,0,1,10,0,4,4,3,0,1
123,1,7,7,300,3,3,10,10,-2,-2,10,0,4,4,0,0,2
123,1,8,6,60,8,8,6,9,2,-1,3,1,2,1,3,1,-2
123,1,8,6,120,7,8,6,9,2,1,4,2,2,0,1,1,-1
123,1,8,6,180,7,8,5,9,2,2,6,2,2,0,2,0,0
123,1,8,6,240,6,8,7,8,1,0,8,2,2,0,2,0,1
123,1,8,6,300,4,5,10,10,-2,-1,8,2,2,0,0,0,2
123,1,9,9,60,4,6,7,9,1,0,4,0,2,2,4,0,-2
123,1,9,9,120,5,7,8,9,1,0,6,0,2,2,2,0,-1
123,1,9,9,180,6,8,9,9,1,-1,8,0,2,2,2,0,0
123,1,9,9,240,4,5,9,9,0,1,9,0,2,2,1,0,1
123,1,9,9,300,3,3,10,10,-2,-1,9,1,2,1,0,1,2
123,1,10,8,60,5,5,9,9,1,0,4,0,2,2,4,0,-2
123,1,10,8,120,5,5,10,10,1,0,5,0,2,2,1,0,-1
123,1,10,8,180,7,8,8,9,1,0,8,1,2,1,3,1,0
123,1,10,8,240,4,4,10,9,-1,-1,9,1,2,1,1,0,1
123,1,10,8,300,4,4,10,9,-1,-3,9,1,2,1,0,0,2
123,1,11,1,60,4,5,10,10,1,-1,4,0,2,2,4,0,-2
123,1,11,1,120,4,4,10,10,0,-1,5,0,2,2,1,0,-1
123,1,11,1,180,6,7,10,9,-1,-2,6,0,2,2,1,0,0
123,1,11,1,240,3,6,10,9,-1,-1,8,1,2,1,2,1,1
123,1,11,1,300,2,2,10,8,-2,-2,9,1,2,1,1,0,2
124,-1,2,2,60,9,10,3,10,2,-3,2,2,4,-2,2,2,-2
124,-1,2,2,120,7,10,6,10,1,-2,3,3,4,-1,1,1,-1
124,-1,2,2,180,8,8,4,10,2,-2,3,5,4,-1,0,2,0
124,-1,2,2,240,6,10,4,10,-1,-1,4,5,4,0,1,0,1
124,-1,2,2,300,10,10,10,10,3,1,4,6,4,0,0,1,2
124,-1,3,11,60,0,10,10,10,0,0,1,0,6,-5,1,0,-2
124,-1,3,11,120,5,10,10,10,1,1,3,3,6,-3,2,3,-1
124,-1,3,11,180,6,10,10,10,1,1,4,3,6,-2,1,0,0
124,-1,3,11,240,8,10,10,10,1,1,4,4,6,-2,0,1,1
124,-1,3,11,300,10,10,10,10,2,2,4,6,6,-2,0,2,2
124,-1,4,10,60,6,10,10,10,2,2,1,1,6,-5,1,1,-2
124,-1,4,10,120,10,10,10,10,4,0,1,4,6,-5,0,3,-1
124,-1,4,10,180,10,10,10,10,2,2,2,4,6,-4,1,0,0
124,-1,4,10,240,6,10,10,10,4,2,3,5,6,-3,1,1,1
124,-1,4,10,300,9,9,9,10,3,2,5,5,6,-1,2,0,2
124,-1,5,4,60,8,8,10,10,3,2,2,0,6,-4,2,0,-2
124,-1,5,4,120,10,10,10,10,3,3,3,2,6,-3,1,2,-1
124,-1,5,4,180,10,10,10,10,3,3,4,3,6,-2,1,1,0
124,-1,5,4,240,10,10,10,10,4,4,4,3,6,-2,0,0,1
124,-1,5,4,300,10,10,10,10,4,4,6,4,6,0,2,1,2
124,-1,6,1,60,6,10,10,10,2,1,4,0,8,-4,4,0,-2
124,-1,6,1,120,7,10,10,10,2,1,5,0,8,-3,1,0,-1
124,-1,6,1,180,9,10,10,10,1,1,6,0,8,-2,1,0,0
124,-1,6,1,240,8,10,10,10,3,2,6,2,8,-2,0,2,1
124,-1,6,1,300,10,10,10,10,4,3,6,4,8,-2,0,2,2
124,-1,7,8,60,10,10,10,10,3,3,2,1,8,-6,2,1,-2
124,-1,7,8,120,6,10,10,10,4,4,3,2,8,-5,1,1,-1
124,-1,7,8,180,10,10,10,10,3,3,5,2,8,-3,2,0,0
124,-1,7,8,240,6,9,10,10,4,4,6,2,8,-2,1,0,1
124,-1,7,8,300,9,10,10,10,2,1,8,2,8,0,2,0,2
124,-1,8,6,60,10,10,10,7,4,3,2,2,10,-8,2,2,-2
124,-1,8,6,120,10,10,10,10,3,3,2,2,10,-8,0,0,-1
124,-1,8,6,180,10,10,10,10,4,4,5,2,10,-5,3,0,0
124,-1,8,6,240,10,10,10,10,4,4,6,3,10,-4,1,1,1
124,-1,8,6,300,10,10,10,10,4,4,7,3,10,-3,1,0,2
124,-1,9,3,60,10,10,10,10,4,4,1,3,10,-9,1,3,-2
124,-1,9,3,120,10,10,10,10,4,4,3,3,10,-7,2,0,-1
124,-1,9,3,180,10,10,10,10,4,4,5,3,10,-5,2,0,0
124,-1,9,3,240,10,10,10,10,4,4,6,3,10,-4,1,0,1
124,-1,9,3,300,10,10,0,10,4,4,7,3,10,-3,1,0,2
124,-1,10,7,60,8,10,10,10,4,4,4,0,10,-6,4,0,-2
124,-1,10,7,120,9,10,10,10,4,4,5,0,10,-5,1,0,-1
124,-1,10,7,180,10,10,10,10,4,4,7,0,10,-3,2,0,0
124,-1,10,7,240,10,10,10,10,4,4,8,0,10,-2,1,0,1
124,-1,10,7,300,10,10,10,10,-5,5,10,0,10,0,2,0,2
124,-1,11,9,60,10,10,10,10,4,4,3,0,10,-7,3,0,-2
124,-1,11,9,120,10,10,10,10,4,4,5,1,10,-5,2,1,-1
124,-1,11,9,180,10,10,10,10,4,4,7,1,10,-3,2,0,0
124,-1,11,9,240,10,10,10,10,4,4,8,1,10,-2,1,0,1
124,-1,11,9,300,10,10,10,10,4,4,8,2,10,-2,0,1,2
125,1,2,11,60,10,10,5,10,5,5,0,1,4,3,0,1,-2
125,1,2,11,120,10,10,10,10,5,5,0,5,4,-1,0,4,-1
125,1,2,11,180,10,10,10,10,5,5,0,6,4,-2,0,1,0
125,1,2,11,240,10,10,10,10,5,5,1,6,4,-2,1,0,1
125,1,2,11,300,10,10,10,10,5,5,1,9,4,-5,0,3,2
125,1,3,10,60,10,10,10,10,5,5,0,2,4,2,0,2,-2
125,1,3,10,120,10,10,10,10,5,5,0,5,4,-1,0,3,-1
125,1,3,10,180,10,10,10,10,5,5,0,5,4,-1,0,0,0
125,1,3,10,240,10,10,10,10,5,5,1,7,4,-3,1,2,1
125,1,3,10,300,10,10,10,10,5,5,1,9,4,-5,0,2,2
125,1,4,7,60,10,10,10,10,5,5,1,2,4,2,1,2,-2
125,1,4,7,120,10,10,10,10,5,5,1,3,4,1,0,1,-1
125,1,4,7,180,10,10,10,10,5,5,2,4,4,0,1,1,0
125,1,4,7,240,10,10,10,10,5,5,2,5,4,-1,0,1,1
125,1,4,7,300,10,10,10,10,5,5,3,7,4,-3,1,2,2
125,1,5,4,60,10,10,10,10,5,5,1,1,8,7,1,1,-2
125,1,5,4,120,10,10,10,10,5,5,2,2,8,6,1,1,-1
125,1,5,4,180,10,10,10,10,5,5,4,2,8,6,2,0,0
125,1,5,4,240,10,10,10,10,5,5,4,3,8,5,0,1,1
125,1,5,4,300,10,10,10,10,5,5,5,5,8,3,1,2,2
125,1,6,3,60,10,10,10,10,5,5,2,1,4,3,2,1,-2
125,1,6,3,120,10,10,10,10,5,5,2,2,4,2,0,1,-1
125,1,6,3,180,10,10,10,10,5,5,4,4,4,0,2,2,0
125,1,6,3,240,10,10,10,10,5,5,5,4,4,0,1,0,1
125,1,6,3,300,7,7,7,7,2,2,6,4,4,0,1,0,2
125,1,7,2,60,10,10,10,10,5,5,1,3,2,-1,1,3,-2
125,1,7,2,120,10,10,10,10,5,5,1,5,2,-3,0,2,-1
125,1,7,2,180,10,10,10,10,5,5,1,7,2,-5,0,2,0
125,1,7,2,240,10,10,10,10,5,5,1,8,2,-6,0,1,1
125,1,7,2,300,10,10,10,10,5,5,2,8,2,-6,1,0,2
125,1,8,8,60,10,10,10,10,5,5,2,1,4,3,2,1,-2
125,1,8,8,120,6,6,6,6,1,5,3,1,4,3,1,0,-1
125,1,8,8,180,10,10,10,10,5,5,4,3,4,1,1,2,0
125,1,8,8,240,10,10,10,10,5,5,4,4,4,0,0,1,1
125,1,8,8,300,5,5,10,10,5,5,6,4,4,0,2,0,2
125,1,9,1,60,10,10,10,10,5,5,1,1,4,3,1,1,-2
125,1,9,1,120,10,10,10,10,5,5,2,2,4,2,1,1,-1
125,1,9,1,180,5,5,10,10,5,5,3,2,4,2,1,0,0
125,1,9,1,240,10,10,10,10,5,5,3,3,4,1,0,1,1
125,1,9,1,300,10,10,10,10,5,5,4,6,4,-2,1,3,2
125,1,10,9,60,5,5,10,10,5,5,2,1,4,3,2,1,-2
125,1,10,9,120,10,10,10,10,5,5,4,1,4,3,2,0,-1
125,1,10,9,180,10,10,10,10,5,5,5,1,4,3,1,0,0
125,1,10,9,240,10,10,10,10,5,5,5,2,4,2,0,1,1
125,1,10,9,300,5,5,10,10,5,5,7,3,4,1,2,1,2
125,1,11,6,60,10,10,10,10,5,5,2,2,2,0,2,2,-2
125,1,11,6,120,10,10,10,10,5,5,2,2,2,0,0,0,-1
125,1,11,6,180,10,10,10,10,5,5,4,2,2,0,2,0,0
125,1,11,6,240,10,10,10,10,5,5,6,3,2,-1,2,1,1
125,1,11,6,300,5,5,10,10,5,5,7,3,2,-1,1,0,2
126,-1,2,10,60,4,9,6,7,0,0,1,1,4,-3,1,1,-2
126,-1,2,10,120,7,8,5,7,0,0,1,4,4,-3,0,3,-1
126,-1,2,10,180,9,9,3,8,0,0,1,5,4,-3,0,1,0
126,-1,2,10,240,5,8,8,10,0,0,2,6,4,-2,1,1,1
126,-1,2,10,300,5,8,8,8,0,0,3,7,4,-1,1,1,2
126,-1,3,2,60,6,8,8,9,0,0,1,3,4,-3,1,3,-2
126,-1,3,2,120,6,8,8,8,-1,-1,1,5,4,-3,0,2,-1
126,-1,3,2,180,10,9,9,8,-1,-1,1,7,4,-3,0,2,0
126,-1,3,2,240,7,8,6,5,0,0,2,7,4,-2,1,0,1
126,-1,3,2,300,7,7,5,8,0,0,2,8,4,-2,0,1,2
126,-1,4,1,60,4,8,9,9,0,0,3,1,2,1,3,1,-2
126,-1,4,1,120,4,7,8,9,0,0,4,1,2,2,1,0,-1
126,-1,4,1,180,5,5,7,7,0,0,5,1,2,3,1,0,0
126,-1,4,1,240,5,5,6,7,0,0,6,2,2,4,1,1,1
126,-1,4,1,300,3,9,6,7,0,0,7,3,2,5,1,1,2
126,-1,5,6,60,5,9,8,8,0,0,3,2,6,-3,3,2,-2
126,-1,5,6,120,5,5,7,8,0,0,4,3,6,-2,1,1,-1
126,-1,5,6,180,5,9,9,9,0,0,5,3,6,-1,1,0,0
126,-1,5,6,240,4,9,10,10,0,0,6,4,6,0,1,1,1
126,-1,5,6,300,4,9,10,10,-2,0,6,4,6,0,0,0,2
126,-1,6,4,60,4,9,10,10,0,0,4,1,6,-2,4,1,-2
126,-1,6,4,120,3,9,10,10,-4,3,5,1,6,-1,1,0,-1
126,-1,6,4,180,4,10,10,10,-4,4,5,2,6,-1,0,1,0
126,-1,6,4,240,4,9,10,10,-3,4,6,3,6,0,1,1,1
126,-1,6,4,300,4,9,10,10,-3,5,6,4,6,0,0,1,2
126,-1,7,3,60,8,9,9,10,1,0,1,3,6,-5,1,3,-2
126,-1,7,3,120,3,8,8,8,0,0,4,3,6,-2,3,0,-1
126,-1,7,3,180,6,9,8,9,1,5,5,4,6,-1,1,1,0
126,-1,7,3,240,2,10,10,10,-5,5,6,4,6,0,1,0,1
126,-1,7,3,300,2,9,10,10,-3,3,6,4,6,0,0,0,2
126,-1,8,9,60,3,9,9,9,-3,4,3,1,6,-3,3,1,-2
126,-1,8,9,120,2,2,9,9,0,0,3,3,6,-3,0,2,-1
126,-1,8,9,180,1,9,9,9,-5,5,6,3,6,0,3,0,0
126,-1,8,9,240,4,8,9,10,0,0,6,4,6,0,0,1,1
126,-1,8,9,300,3,9,10,10,0,0,6,4,6,0,0,0,2
126,-1,9,7,60,4,10,10,10,0,0,3,2,6,-3,3,2,-2
126,-1,9,7,120,4,8,8,8,0,0,3,2,6,-3,0,0,-1
126,-1,9,7,180,4,8,8,9,0,0,5,3,6,-1,2,1,0
126,-1,9,7,240,4,8,8,8,0,0,6,4,6,0,1,1,1
126,-1,9,7,300,4,9,9,9,0,2,6,4,6,0,0,0,2
126,-1,10,8,60,4,7,8,9,0,0,3,2,6,-3,3,2,-2
126,-1,10,8,120,2,10,10,10,-5,5,4,2,6,-2,1,0,-1
126,-1,10,8,180,4,5,5,5,0,0,5,3,6,-1,1,1,0
126,-1,10,8,240,1,10,10,10,-4,4,7,3,6,1,2,0,1
126,-1,10,8,300,1,10,10,10,-3,2,7,3,6,1,0,0,2
126,-1,11,11,60,4,7,8,9,4,0,3,2,6,-3,3,2,-2
126,-1,11,11,120,6,6,6,6,0,0,4,3,6,-2,1,1,-1
126,-1,11,11,180,4,7,7,8,0,0,4,3,6,-2,0,0,0
126,-1,11,11,240,1,9,10,10,0,5,7,3,6,1,3,0,1
126,-1,11,11,300,4,9,10,10,-4,5,7,3,6,1,0,0,2
127,1,2,2,60,10,8,4,8,5,0,0,3,6,3,0,3,-2
127,1,2,2,120,6,5,5,5,3,0,1,4,6,2,1,1,-1
127,1,2,2,180,10,10,5,5,4,0,1,6,6,0,0,2,0
127,1,2,2,240,5,7,5,5,0,0,2,7,6,-1,1,1,1
127,1,2,2,300,9,8,5,4,0,0,2,8,6,-2,0,1,2
127,1,3,10,60,7,7,4,5,0,0,1,1,8,7,1,1,-2
127,1,3,10,120,10,5,3,4,0,0,1,4,8,4,0,3,-1
127,1,3,10,180,10,10,4,4,0,0,1,4,8,4,0,0,0
127,1,3,10,240,10,5,4,4,0,0,1,7,8,1,0,3,1
127,1,3,10,300,10,5,3,3,0,0,1,9,8,-1,0,2,2
127,1,4,6,60,8,8,5,5,0,0,1,3,8,5,1,3,-2
127,1,4,6,120,8,8,5,5,0,0,1,4,8,4,0,1,-1
127,1,4,6,180,8,8,5,5,0,0,2,5,8,3,1,1,0
127,1,4,6,240,5,7,5,5,0,0,2,7,8,1,0,2,1
127,1,4,6,300,5,5,5,5,0,0,2,8,8,0,0,1,2
127,1,5,3,60,5,5,5,5,0,0,0,3,6,3,0,3,-2
127,1,5,3,120,4,4,4,4,-1,-1,1,4,6,2,1,1,-1
127,1,5,3,180,5,5,5,5,0,0,1,6,6,0,0,2,0
127,1,5,3,240,5,5,5,5,0,0,1,8,6,-2,0,2,1
127,1,5,3,300,5,5,5,5,0,0,1,9,6,-3,0,1,2
127,1,6,9,60,4,7,5,5,-1,-1,2,1,8,7,2,1,-2
127,1,6,9,120,3,3,7,7,-1,-1,2,2,8,6,0,1,-1
127,1,6,9,180,5,7,6,6,-1,-1,2,4,8,4,0,2,0
127,1,6,9,240,4,4,7,7,-1,-1,2,6,8,2,0,2,1
127,1,6,9,300,4,4,7,7,-1,-1,3,7,8,1,1,1,2
127,1,7,8,60,5,5,5,5,0,0,0,3,8,5,0,3,-2
127,1,7,8,120,5,5,5,5,0,0,0,5,8,3,0,2,-1
127,1,7,8,180,5,5,5,5,0,0,0,6,8,2,0,1,0
127,1,7,8,240,5,5,5,5,0,0,1,7,8,1,1,1,1
127,1,7,8,300,5,5,5,5,0,0,1,9,8,-1,0,2,2
127,1,8,11,60,4,4,7,7,0,0,1,0,8,8,1,0,-2
127,1,8,11,120,5,5,5,5,0,0,1,4,8,4,0,4,-1
127,1,8,11,180,4,4,6,6,-1,-1,2,5,8,3,1,1,0
127,1,8,11,240,5,5,5,5,0,0,2,5,8,3,0,0,1
127,1,8,11,300,5,5,5,5,0,0,3,7,8,1,1,2,2
127,1,9,4,60,5,5,5,5,0,0,2,0,8,8,2,0,-2
127,1,9,4,120,5,5,5,5,0,0,2,3,8,5,0,3,-1
127,1,9,4,180,5,5,5,5,0,0,3,4,8,4,1,1,0
127,1,9,4,240,5,5,5,5,0,0,3,4,8,4,0,0,1
127,1,9,4,300,5,5,5,5,0,0,3,7,8,1,0,3,2
127,1,10,7,60,5,5,5,5,0,0,1,3,8,5,1,3,-2
127,1,10,7,120,5,5,5,5,0,0,1,4,8,4,0,1,-1
127,1,10,7,180,5,5,5,5,0,0,2,4,8,4,1,0,0
127,1,10,7,240,5,5,5,5,0,0,3,4,8,4,1,0,1
127,1,10,7,300,5,5,5,5,0,0,3,7,8,1,0,3,2
127,1,11,1,60,5,5,5,5,0,0,1,2,8,6,1,2,-2
127,1,11,1,120,5,5,5,5,0,0,2,3,8,5,1,1,-1
127,1,11,1,180,5,5,5,5,0,0,2,4,8,4,0,1,0
127,1,11,1,240,5,5,5,5,0,0,3,6,8,2,1,2,1
127,1,11,1,300,5,5,5,5,0,0,3,7,8,1,0,1,2
128,-1,2,1,60,5,5,6,6,1,2,2,1,2,0,2,1,-2
128,-1,2,1,120,5,5,5,2,0,1,2,3,2,0,0,2,-1
128,-1,2,1,180,6,6,5,5,0,1,2,3,2,0,0,0,0
128,-1,2,1,240,6,7,9,6,0,0,4,4,2,2,2,1,1
128,-1,2,1,300,7,6,6,6,0,0,4,6,2,2,0,2,2
128,-1,3,7,60,6,6,6,6,0,0,2,2,4,-2,2,2,-2
128,-1,3,7,120,5,5,5,5,0,0,3,2,4,-1,1,0,-1
128,-1,3,7,180,4,5,7,5,-1,0,4,2,4,0,1,0,0
128,-1,3,7,240,6,6,7,5,0,0,4,4,4,0,0,2,1
128,-1,3,7,300,4,5,6,5,0,0,5,5,4,1,1,1,2
128,-1,4,4,60,4,5,6,5,0,2,1,1,4,-3,1,1,-2
128,-1,4,4,120,6,5,6,7,0,1,2,3,4,-2,1,2,-1
128,-1,4,4,180,4,6,7,5,1,1,3,3,4,-1,1,0,0
128,-1,4,4,240,6,5,7,5,0,1,4,4,4,0,1,1,1
128,-1,4,4,300,6,7,8,7,0,2,6,4,4,2,2,0,2
128,-1,5,11,60,7,7,7,5,0,0,2,1,4,-2,2,1,-2
128,-1,5,11,120,7,5,6,5,0,1,3,2,4,-1,1,1,-1
128,-1,5,11,180,8,5,7,6,0,2,4,3,4,0,1,1,0
128,-1,5,11,240,7,6,5,6,0,0,4,3,4,0,0,0,1
128,-1,5,11,300,6,7,6,7,0,0,6,4,4,2,2,1,2
128,-1,6,3,60,4,6,8,7,1,2,2,1,4,-2,2,1,-2
128,-1,6,3,120,6,6,6,5,0,0,2,2,4,-2,0,1,-1
128,-1,6,3,180,6,5,5,5,0,0,4,3,4,0,2,1,0
128,-1,6,3,240,6,6,6,7,0,0,6,3,4,2,2,0,1
128,-1,6,3,300,4,7,7,6,0,2,7,3,4,3,1,0,2
128,-1,7,6,60,4,8,8,7,-1,1,3,1,4,-1,3,1,-2
128,-1,7,6,120,7,6,7,5,0,2,3,1,4,-1,0,0,-1
128,-1,7,6,180,4,6,7,7,0,2,6,2,4,2,3,1,0
128,-1,7,6,240,6,7,5,6,0,2,7,2,4,3,1,0,1
128,-1,7,6,300,6,7,6,5,0,2,8,2,4,4,1,0,2
128,-1,8,9,60,6,7,8,6,0,2,3,0,6,-3,3,0,-2
128,-1,8,9,120,7,7,6,5,0,3,4,0,6,-2,1,0,-1
128,-1,8,9,180,7,6,5,5,0,3,6,1,6,0,2,1,0
128,-1,8,9,240,6,7,6,5,0,2,7,1,6,1,1,0,1
128,-1,8,9,300,6,7,5,6,0,1,8,2,6,2,1,1,2
128,-1,9,2,60,7,6,7,7,2,0,2,2,6,-4,2,2,-2
128,-1,9,2,120,7,5,6,7,0,1,3,2,6,-3,1,0,-1
128,-1,9,2,180,6,7,6,5,0,1,6,2,6,0,3,0,0
128,-1,9,2,240,7,6,7,6,0,1,7,2,6,1,1,0,1
128,-1,9,2,300,6,7,6,5,2,0,8,2,6,2,1,0,2
128,-1,10,8,60,7,6,7,5,0,2,2,1,6,-4,2,1,-2
128,-1,10,8,120,6,4,6,5,1,1,3,2,6,-3,1,1,-1
128,-1,10,8,180,7,6,8,5,1,2,5,2,6,-1,2,0,0
128,-1,10,8,240,7,6,5,6,0,0,6,2,6,0,1,0,1
128,-1,10,8,300,7,6,10,9,0,3,8,2,6,2,2,0,2
128,-1,11,10,60,7,6,5,6,-1,2,3,0,6,-3,3,0,-2
128,-1,11,10,120,2,7,9,9,-2,2,5,0,6,-1,2,0,-1
128,-1,11,10,180,7,6,8,5,2,2,6,1,6,0,1,1,0
128,-1,11,10,240,3,5,6,4,0,2,7,1,6,1,1,0,1
128,-1,11,10,300,7,6,7,5,1,0,8,2,6,2,1,1,2
129,1,2,2,60,6,5,5,4,0,0,1,3,6,3,1,3,-2
129,1,2,2,120,5,5,5,5,0,0,2,3,6,3,1,0,-1
129,1,2,2,180,5,5,5,5,0,0,3,5,6,1,1,2,0
129,1,2,2,240,5,5,5,5,0,0,4,5,6,1,1,0,1
129,1,2,2,300,5,5,5,5,0,0,4,6,6,0,0,1,2
129,1,3,3,60,5,5,5,5,0,0,2,1,6,5,2,1,-2
129,1,3,3,120,5,5,5,5,0,0,3,2,6,4,1,1,-1
129,1,3,3,180,5,5,5,5,0,0,4,3,6,3,1,1,0
129,1,3,3,240,5,5,5,5,0,0,4,5,6,1,0,2,1
129,1,3,3,300,4,4,6,5,0,0,5,5,6,1,1,0,2
129,1,4,10,60,4,4,5,5,0,0,2,0,6,6,2,0,-2
129,1,4,10,120,5,5,5,5,0,0,3,2,6,4,1,2,-1
129,1,4,10,180,5,5,5,5,0,0,3,2,6,4,0,0,0
129,1,4,10,240,5,5,5,5,0,0,4,4,6,2,1,2,1
129,1,4,10,300,5,5,5,5,0,0,5,5,6,1,1,1,2
129,1,5,11,60,5,5,5,5,0,0,2,0,6,6,2,0,-2
129,1,5,11,120,5,5,5,5,0,0,3,2,6,4,1,2,-1
129,1,5,11,180,5,5,5,5,0,0,4,3,6,3,1,1,0
129,1,5,11,240,3,3,6,5,0,0,4,3,6,3,0,0,1
129,1,5,11,300,5,5,5,5,0,0,6,4,6,2,2,1,2
129,1,6,6,60,5,5,4,4,0,0,2,1,4,3,2,1,-2
129,1,6,6,120,5,5,5,5,0,0,2,2,4,2,0,1,-1
129,1,6,6,180,5,5,5,5,0,0,5,2,4,2,3,0,0
129,1,6,6,240,5,5,5,5,0,0,7,2,4,2,2,0,1
129,1,6,6,300,4,4,5,5,0,0,7,3,4,1,0,1,2
129,1,7,8,60,5,5,4,5,0,0,2,1,4,3,2,1,-2
129,1,7,8,120,5,5,5,5,0,0,3,2,4,2,1,1,-1
129,1,7,8,180,6,5,5,5,0,0,5,2,4,2,2,0,0
129,1,7,8,240,5,5,5,5,0,0,6,3,4,1,1,1,1
129,1,7,8,300,5,5,5,5,0,0,6,4,4,0,0,1,2
129,1,8,9,60,4,4,4,4,0,0,3,0,4,4,3,0,-2
129,1,8,9,120,5,5,5,5,0,0,4,0,4,4,1,0,-1
129,1,8,9,180,5,5,5,5,0,0,6,1,4,3,2,1,0
129,1,8,9,240,5,5,5,5,0,0,6,1,4,3,0,0,1
129,1,8,9,300,5,5,5,5,0,0,7,3,4,1,1,2,2
129,1,9,7,60,5,5,5,5,0,0,3,1,4,3,3,1,-2
129,1,9,7,120,2,3,5,5,0,0,3,1,4,3,0,0,-1
129,1,9,7,180,5,5,5,5,0,0,4,2,4,2,1,1,0
129,1,9,7,240,5,5,5,5,0,0,5,3,4,1,1,1,1
129,1,9,7,300,7,6,0,0,0,0,5,5,4,-1,0,2,2
129,1,10,4,60,5,5,5,5,0,0,1,1,4,3,1,1,-2
129,1,10,4,120,5,5,5,5,0,0,2,2,4,2,1,1,-1
129,1,10,4,180,7,6,3,3,0,0,3,4,4,0,1,2,0
129,1,10,4,240,6,6,2,2,0,0,3,4,4,0,0,0,1
129,1,10,4,300,6,8,5,5,0,0,6,4,4,0,3,0,2
129,1,11,1,60,5,5,5,5,0,0,2,0,4,4,2,0,-2
129,1,11,1,120,5,5,5,5,0,0,4,1,4,3,2,1,-1
129,1,11,1,180,5,5,5,5,0,0,4,1,4,3,0,0,0
129,1,11,1,240,5,5,5,5,0,0,5,3,4,1,1,2,1
129,1,11,1,300,7,6,0,0,0,0,5,5,4,-1,0,2,2
130,-1,2,4,60,2,2,2,2,0,0,0,1,2,-2,0,1,-2
130,-1,2,4,120,5,5,5,5,0,0,0,3,2,-2,0,2,-1
130,-1,2,4,180,2,2,2,2,0,0,0,5,2,-2,0,2,0
130,-1,2,4,240,2,2,2,2,0,0,0,7,2,-2,0,2,1
130,-1,2,4,300,2,2,2,2,0,0,0,9,2,-2,0,2,2
130,-1,3,11,60,2,2,2,2,0,0,1,0,2,-1,1,0,-2
130,-1,3,11,120,2,2,2,2,0,0,1,3,2,-1,0,3,-1
130,-1,3,11,180,2,2,2,2,0,0,3,4,2,1,2,1,0
130,-1,3,11,240,2,2,2,2,0,0,3,4,2,1,0,0,1
130,-1,3,11,300,5,5,5,5,0,0,4,6,2,2,1,2,2
130,-1,4,9,60,5,5,5,5,0,0,3,0,4,-1,3,0,-2
130,-1,4,9,120,5,5,5,5,0,0,5,0,4,1,2,0,-1
130,-1,4,9,180,5,5,5,5,0,0,6,1,4,2,1,1,0
130,-1,4,9,240,5,5,5,5,0,0,6,2,4,2,0,1,1
